TP_FG_J0,TP_FG_J01,TP_FG_J02,TP_FG_J03,TP_FG_J04,TP_FG_J05,TP_FG_J06,TP_FG_J07,TP_FG_J08,TP_FG_J09,TP_FG_J10,TP_FG_J11,TP_FG_J12,date,TP_FG_J011,TP_FG_J012,TP_FG_J021,TP_FG_J022,TP_FG_J031,TP_FG_J032,TP_FG_J041,TP_FG_J043,TP_FG_J044,TP_FG_J045,TP_FG_J051,TP_FG_J052,TP_FG_J053,TP_FG_J054,TP_FG_J055,TP_FG_J056,TP_FG_J061,TP_FG_J062,TP_FG_J063,TP_FG_J071,TP_FG_J072,TP_FG_J073,TP_FG_J081,TP_FG_J082,TP_FG_J083,TP_FG_J091,TP_FG_J092,TP_FG_J093,TP_FG_J094,TP_FG_J095,TP_FG_J096,TP_FG_J101,TP_FG_J102,TP_FG_J104,TP_FG_J105,TP_FG_J111,TP_FG_J112,TP_FG_J121,TP_FG_J123,TP_FG_J124,TP_FG_J125,TP_FG_J126,TP_FG_J127,TP_FE_OKTG01,TP_FE_OKTG02,TP_FE_OKTG03,TP_FE_OKTG04,TP_FE_OKTG05,TP_FE_OKTG27,TP_FE_OKTG28,overnight_borrowing,ipi,usdtry,commodity_index,inf_TP_FG_J0,inf_TP_FG_J01,inf_TP_FG_J02,inf_TP_FG_J03,inf_TP_FG_J04,inf_TP_FG_J05,inf_TP_FG_J06,inf_TP_FG_J07,inf_TP_FG_J08,inf_TP_FG_J09,inf_TP_FG_J10,inf_TP_FG_J11,inf_TP_FG_J12,inf_TP_FG_J011,inf_TP_FG_J012,inf_TP_FG_J021,inf_TP_FG_J022,inf_TP_FG_J031,inf_TP_FG_J032,inf_TP_FG_J041,inf_TP_FG_J043,inf_TP_FG_J044,inf_TP_FG_J045,inf_TP_FG_J051,inf_TP_FG_J052,inf_TP_FG_J053,inf_TP_FG_J054,inf_TP_FG_J055,inf_TP_FG_J056,inf_TP_FG_J061,inf_TP_FG_J062,inf_TP_FG_J063,inf_TP_FG_J071,inf_TP_FG_J072,inf_TP_FG_J073,inf_TP_FG_J081,inf_TP_FG_J082,inf_TP_FG_J083,inf_TP_FG_J091,inf_TP_FG_J092,inf_TP_FG_J093,inf_TP_FG_J094,inf_TP_FG_J095,inf_TP_FG_J096,inf_TP_FG_J101,inf_TP_FG_J102,inf_TP_FG_J104,inf_TP_FG_J105,inf_TP_FG_J111,inf_TP_FG_J112,inf_TP_FG_J121,inf_TP_FG_J123,inf_TP_FG_J124,inf_TP_FG_J125,inf_TP_FG_J126,inf_TP_FG_J127,d_usdtry,d_commodity,log_ipi,output_gap,F_iner,F_imp
250.45,282.23,430.69,162.8,291.19,198.56,150.76,229.77,125.55,177.07,252.16,355.13,290.28,2015-01-01,286.11,231.65,466.86,427.89,156.76,180.94,340.63,207.38,268.81,294.24,230.75,188.47,151.22,212.23,230.93,200.83,102.92,184.35,241.38,166.79,243.92,286.42,320.18,40.43,140.33,62.37,212.42,300.94,254.85,283.03,270.64,307.8,291.97,215.35,195.32,355.81,285.51,206.51,466.31,289.47,265.81,335.53,343.47,250.45,257.28,223.58,215.26,234.33,242.87,243.11,7.5,69.96031297,2.32834286,114.0347523290681,1.0960223733765595,3.4570097710786563,4.104549809941993,-7.237779953924495,1.1189121120854573,1.993962298102936,1.4834886157784943,-0.5641886330803203,0.9362689927851164,1.6283666566057065,0.019830646345742053,0.8994799570549716,2.4869181850121436,3.6917959515448295,0.3676077228712771,7.238599379126764,3.8692679459005674,-7.3109588176229146,-7.015648441504041,0.5623036822301586,0.6725235208154601,6.747675214269044,-0.3223455957770405,2.5590089958960505,1.7178599202654965,3.095973017995046,0.25476518780607194,0.17770077273375762,0.860134322264372,0.23346314106040822,1.8615374670401863,2.7297709763601574,2.3660409719568065,-3.966685072081333,-0.0698031579368319,0.0,-1.497511720983491,1.2765520454057544,2.978008694445844,0.3348033212545509,0.5731820544645494,3.505908848564143,0.5207330352092754,-2.99920572992578,-0.012994607256278101,-0.006849784234486123,0.0,0.22039423595270335,0.9261155500165152,0.6782784442949108,0.7924395487430402,3.236387365029625,0.5751124499142612,1.7227412471072512,0.7749077626193923,8.805210448051515,1.762505277567894,-9.932463931418933,4.247928123696713,-2.4804453252983194,-1.2901890049380793,1.8380722414165327
252.24,289.53,428.79,152.09,292.52,199.02,151.99,233.84,126.73,178.1,251.97,358.89,292.0,2015-02-01,293.83,234.19,468.68,425.72,146.69,168.15,342.26,208.96,271.88,294.58,230.53,188.76,151.79,213.83,232.02,201.56,103.86,185.39,244.66,170.74,249.45,287.34,320.18,40.41,141.85,61.91,214.62,302.07,256.02,287.39,278.33,307.71,291.61,215.35,195.33,359.73,287.53,206.5,478.23,290.69,268.07,338.27,343.55,252.24,259.75,223.62,214.96,234.86,244.75,245.11,7.25,69.98220642,2.455225,117.1959239517698,0.7121715433179965,2.553657723541747,-0.44212851842075906,-6.805000268416261,0.4557065329214183,0.23140007307196342,0.8125560809435051,1.755831221337889,0.935475349037862,0.5800055677490867,-0.07537738638694336,1.053201522623226,0.5907827858345982,2.662501654704741,1.090513984110153,0.38908059430617925,-0.50843000305969,-6.639445683175893,-7.330904641131664,0.4773837940448722,0.7589986957934336,1.1355982140481835,0.11548522053859145,-0.0953867571457323,0.15375238296506666,0.3762256508643702,0.7510714553994546,0.4708940551457097,0.36283247638104754,0.9091851002628992,0.5625589564347777,1.3497036429018117,2.340639549307877,2.2418191627047612,0.32069185320162674,0.0,-0.04948045622970021,1.0773369491815288,-0.7402673006891014,1.030357560558759,0.3747869264900672,0.4580429641912964,1.5287279236346762,2.8017935590675336,-0.029244041734965975,-0.12337641648620945,0.0,0.005119672342068782,1.0956869545326597,0.7050147867275314,-0.004842497761270437,2.5241139307937033,0.4205742547941149,0.8466372591655613,0.8133021974860988,0.023288987325464916,5.3061611084053055,2.7343851039079325,4.248241015736588,-2.8926497023878284,-1.4442238578024813,-0.6991633350911102
255.23,296.69,428.76,153.7,294.63,200.15,153.49,235.96,126.69,180.28,252.48,363.99,293.51,2015-03-01,301.47,235.84,468.26,425.72,147.25,173.61,343.69,210.83,273.34,297.45,232.43,190.61,151.39,216.13,233.49,203.23,104.84,186.61,249.56,171.23,255.39,286.9,320.18,40.62,141.69,62.79,215.78,304.67,256.05,290.06,289.87,309.01,291.89,215.35,195.7,364.54,293.64,207.27,483.2,290.81,268.45,338.27,345.3,255.23,262.06,224.98,216.27,236.69,247.8,248.51,7.25,72.82197603,2.58384091,113.2923909381559,1.1784084183732446,2.4428904063432455,-0.006996676581483285,1.0530199660272466,0.7187291435042376,0.5661763251565866,0.9820689116947001,0.9025178331883765,-0.031568148001070995,1.216600752683128,0.202200485186399,1.4110459880969373,0.5157907969702613,2.566913992299824,0.7020857297212579,-0.08965355906083161,0.0,0.38103060320242577,3.195496606757864,0.41694061420995965,0.8909275443835796,0.5355649058216727,0.9695530572517264,0.8208098614831627,0.9753088882795247,-0.26386980149801786,1.0698771694283238,0.6315674792145565,0.8251238789817705,0.9391540039032975,0.6559163300879689,1.9829875623815774,0.28657504187190597,2.353329425702899,-0.153246059525447,0.0,0.5183277061856284,-0.11285886787248955,1.411410759487719,0.539034762421231,0.8570445049593367,0.0117171480596312,0.9247619803733897,4.062508654966113,0.4215857846210369,0.09597258662950026,0.0,0.1892438485150194,1.3282534737336427,2.1027324622943766,0.37218787677257836,1.0338858306940146,0.04127257152317654,0.14165364330924746,0.0,0.5080942918861631,5.105860994613954,-3.387509072436856,4.2880177781934545,0.6427820412271856,-1.2164526246460807,-0.5971774131053799
259.39,301.53,428.83,172.6,295.84,202.85,153.94,236.94,126.34,182.39,254.71,368.6,297.16,2015-04-01,306.65,236.96,469.34,425.72,166.14,192.09,345.63,212.54,275.45,297.64,235.28,194.73,154.13,218.88,233.24,205.09,105.05,187.38,249.89,171.46,257.33,287.91,320.18,40.01,141.54,62.93,217.46,304.57,258.09,292.61,305.81,314.22,295.47,215.35,196.25,369.37,295.97,209.09,497.31,292.23,275.2,338.27,345.73,259.39,264.33,228.99,220.65,240.41,252.05,253.29,7.25,73.10918024,2.64814286,114.5751655026642,1.6167621217559436,1.6181691054170777,0.01632481725657442,11.597412810477703,0.40984358010218713,1.3399704213873598,0.2927497780854438,0.4144645391738422,-0.2766472143407306,1.1636053753458775,0.879360543389307,1.258565050383087,1.2359004045621624,1.7036523343016086,0.47377415185172467,0.23037552851024046,0.0,12.069898387922962,10.115260794496361,0.5628750426666329,0.8078084412646902,0.7689682382070906,0.06385588951456356,1.2187189819403699,2.138452797250512,1.7937113534840954,1.2643555938358197,-0.1071283285450697,0.9110564583425962,0.20010488358037648,0.4117762977661421,0.13214537912569213,0.1342321249730105,0.7567519340819118,0.3514208310327227,0.0,-1.513113328309501,-0.10592099284965073,0.2227172412824885,0.7755555446409268,-0.03282778573243661,0.7935623392806512,0.8752866219887245,5.353144745934113,1.6719738685812224,1.219028988412063,0.0,0.28064822604871864,1.3162566892939154,0.7903570593733811,0.8742490114518553,2.878292748427924,0.48710304873988974,2.4833429190610268,0.0,0.12445192118999415,2.4581570083014315,1.1259067640847498,4.29195394354916,0.5957436703578622,-0.831047506628484,-0.939589863228921
260.85,293.44,428.86,189.96,297.19,204.51,154.31,241.11,126.14,184.36,255.87,373.02,298.32,2015-05-01,297.52,240.39,469.73,425.72,185.07,203.19,347.76,214.09,278.51,297.72,237.36,195.72,155.66,221.6,236.44,205.99,105.04,187.91,251.28,173.65,264.36,291.14,320.18,39.49,141.54,63.74,218.24,309.04,258.88,296.79,310.36,317.06,297.49,215.35,196.21,374.18,297.02,209.78,498.6,293.23,284.44,338.27,346.11,260.85,266.01,232.85,224.97,244.2,253.53,254.9,7.25,73.12178461,2.64613684,118.124995095008,0.5612808830304239,-2.7196324636658,0.006995534520015667,9.5836745031594,0.4552897263199185,0.81500843903477,0.24006499769422263,1.7446316366124037,-0.15842842350499708,1.0743116276401565,0.4543859907725434,1.191999227357865,0.38960215869590087,-3.0225582455178035,1.4371253938599615,0.08306090545371347,0.0,10.790332547873138,5.617748969610137,0.6143747962465085,0.726628141408181,1.1047841446714557,0.02687449626499472,0.8801681736826161,0.5071082707435615,0.9877739372614158,1.2350320438943463,1.3626509602213233,0.43787167363360524,-0.00951972964688963,0.2824484278018957,0.5547034196548672,1.2691775939472905,2.695250269735716,1.115631983886889,0.0,-1.3081947570585672,0.0,1.2789311450347896,0.3580449085494486,1.456977257012415,0.30562725687603987,1.4184153651249254,1.4768919953618287,0.8997652895629926,0.681330212564113,0.0,-0.020384243050752815,1.293811336754569,0.35413787664850815,0.32945812501257166,0.2590596984572535,0.3416120563282554,3.3024228956128887,0.0,0.10985199994610895,-0.0757806617583845,3.0512269404078474,4.292126333439962,0.1742132276147501,-1.2706039807174663,-0.7354622627695999
259.51,285.26,428.83,187.45,298.09,204.32,155.13,241.08,126.19,189.23,257.66,377.07,300.69,2015-06-01,288.49,241.71,469.27,425.72,182.3,201.7,349.78,215.26,280.02,297.53,235.79,196.71,154.77,224.18,238.15,207.07,106.24,188.42,251.72,174.15,262.4,292.8,288.16,39.64,141.54,62.73,218.76,310.29,262.08,297.45,369.87,321.41,299.58,215.35,197.16,378.28,299.99,211.6,505.45,293.88,284.33,338.27,346.28,259.51,266.72,233.65,225.72,244.87,252.16,253.19,7.25,73.82395273,2.70115909,115.7011192505264,-0.5150291959465925,-2.8272143972823294,-0.006995534520015667,-1.3301380499000537,0.3023789429335899,-0.09294817585745463,0.5299908993126046,-0.012443227789393774,0.03963064293142082,2.6072838563650613,0.6971383364251516,1.0798809095554418,0.7913097834319593,-3.082102631446393,0.5476055999126039,-0.09797657865773246,0.0,-1.5080450205039675,-0.7360056934755832,0.5791798740508725,0.5450112477521252,0.5407063824339531,-0.06383872539359459,-0.6636397599609545,0.5045496522715354,-0.5733997606574448,1.157534571982044,0.7206251290700294,0.5229276429956187,1.135945573358299,0.27103888194606185,0.1749503428341015,0.28752176219279946,-0.7441753532318351,0.5685530950641393,-10.536745622230281,0.3791234163229351,0.0,-1.5972506880538972,0.23798638234744374,0.4036625699796126,1.2285166794578473,0.22213256306740092,17.541867852282245,1.3626536281092783,0.7000882765210825,0.0,0.483006760516691,1.089769709003896,0.9949664164500938,0.8638337450686429,1.36449505106091,0.22142367378199523,-0.03867995898918508,0.0,0.049105274026484125,2.0580193330195895,-2.0733036407622585,4.301683241684463,0.6932746027541903,-1.5983916634114992,-1.5887573396642432
259.74,286.05,433.8,178.13,299.08,207.59,155.62,242.06,126.18,188.88,258.97,381.63,300.98,2015-07-01,289.15,243.84,484.45,429.98,173.05,192.38,352.5,216.64,279.91,297.68,242.1,199.01,157.69,225.47,239.26,207.96,106.38,189.27,252.36,176.27,261.3,293.92,320.18,39.36,141.65,61.68,220.73,308.77,262.74,298.29,374.87,323.52,300.72,217.32,198.24,383.64,298.53,213.0,493.51,294.6,303.2,338.27,346.44,259.74,268.73,234.16,225.96,245.05,252.25,253.21,7.25,73.34279628,2.69460455,109.3380254179787,0.08858931730078012,0.27655756192617176,1.1523028396889679,-5.099852237752689,0.33156418003654764,1.587758829047381,0.31536631125446135,0.40568006956149816,-0.007924872215525625,-0.18513136387010576,0.5071338511502432,1.2020706231373524,0.09639836536878832,0.22851613018763928,0.8773612041067302,3.1835931068604495,0.995684280515885,-5.2073111603263555,-4.730886223569719,0.7746236831278175,0.6390389887758197,-0.0392906261193815,0.05040238005928899,2.6409285561056706,1.16245117745839,1.8690936492827603,0.5737811805471615,0.4650099495888682,0.42888531635814076,0.13169035860478573,0.4501053430306712,0.2539280843876668,1.2099913619851854,-0.4200884543366534,0.38178393796597376,10.536745622230281,-0.7088637277734566,0.0776863628886737,-1.6880072853576955,0.8964996674547976,-0.491068088566049,0.25151493766566446,0.28200240261773146,1.3427706652393567,0.6543369135932231,0.3798105515349981,0.9106310183202737,0.5462836043655273,1.4069950712438661,-0.48787104721199626,0.6594465725281218,-2.390599950731165,0.24469832764530963,6.425711834279113,0.0,0.04619471152711441,-0.24295145826795927,-5.6566073679005235,4.295144289541102,-0.39486766862397715,-0.9701072734125932,-1.245672574039908
260.78,289.79,435.34,170.44,300.13,208.06,156.2,241.13,127.4,192.59,262.61,389.47,304.61,2015-08-01,292.84,247.9,488.26,431.36,165.29,185.14,355.12,217.69,280.81,297.74,242.92,199.78,158.04,227.74,240.56,207.4,106.82,189.8,253.75,176.9,256.74,295.1,355.48,40.15,142.81,62.95,222.16,312.07,268.75,299.97,387.48,327.61,302.29,227.16,201.53,391.31,306.05,214.04,509.09,297.36,319.28,338.27,346.56,260.78,270.33,234.96,226.5,245.56,253.27,254.2,7.25,75.46127322,2.84555714,102.3333970549256,0.3996009313381954,1.2989902020433597,0.3543736593917046,-4.4130292172682495,0.35046179960449564,0.22615190680461694,0.3720099216801387,-0.3849422166844363,0.9622284195399011,1.9451684158863003,1.395781699991172,2.033528768539128,1.1988452504504643,1.2680800174214468,1.6513166542862834,0.7833824026839409,0.32043123058853595,-4.587906315209178,-3.8360287085404288,0.7405138273456124,0.4835042688934976,0.321016112457162,0.020153841054426636,0.3381307085361662,0.38616863857816597,0.22170851256939628,1.0017514984038023,0.5418711937515752,-0.26964577200878637,0.4127585597452743,0.2796319124999336,0.5492890853387777,0.35676907338775266,-1.7605272869786859,0.4006660482078317,10.458565122032581,1.9872368208718072,0.8155849188316466,2.0381031235281455,0.6457607845423929,1.0630858446968539,2.261662940051057,0.5616301995775785,3.308493535721979,1.2562940711453585,0.5207222260213307,4.4283693325909645,1.6459835798565692,1.9795471869580972,2.487805700189849,0.4870747733678016,3.1081696116235236,0.9325021960466806,5.167580697226182,0.0,0.03463203497817702,5.450742078830939,-6.620815259807333,4.323619587174101,2.020991695588936,-0.7397003087717612,-0.2231251104473546
263.11,293.38,436.87,165.74,301.88,210.48,157.89,245.78,128.32,194.82,264.93,393.24,310.49,2015-09-01,296.37,252.14,488.65,432.97,158.76,187.29,358.09,219.86,282.02,298.72,243.4,201.04,163.56,230.91,242.94,207.52,109.46,190.57,254.91,183.8,258.81,296.92,355.48,40.76,143.69,63.65,225.75,313.82,270.48,308.39,390.66,333.26,303.29,228.22,203.3,394.94,310.06,215.42,534.36,311.74,338.82,338.27,346.91,263.11,272.79,236.78,228.34,247.49,255.61,256.59,7.25,75.5376384,3.002715,101.883407742469,0.8895055690461895,1.2312174324645042,0.3508333014573317,-2.796303321081517,0.58138732889077,1.1564137089288273,1.0761350628211375,1.9100619712837386,0.719540098014182,1.151247840668912,0.879559827402776,0.9633271977103064,1.9119424872665824,1.19822889460508,1.6959049761978484,0.07984359269919139,0.3725433253685573,-4.0307879014397585,1.1545922102697226,0.8328590928122992,0.9918947737872941,0.42997063559271353,0.32860573445008256,0.19740095240523559,0.6287132131332918,3.433172995325151,1.3823396831877055,0.9844960591851581,0.057842477270675374,2.4414010804147956,0.40486949644567005,0.4561011327562703,3.8263608755846334,0.8030302099816922,0.6148460300452463,0.0,1.5078767961753226,0.6143125776273628,1.1058564513059643,1.603034929855074,0.5592051511792206,0.6416578957758823,2.7682746086060916,0.8173381918640921,1.7099089566917414,0.33026219787393174,0.46554609973021854,0.8744466954903274,0.9233769899832822,1.3017339841137066,0.6426697479520627,4.8444950912621465,4.722598107190823,5.940053217232233,0.0,0.10094164988210252,5.375799971371054,-0.4406983462422964,4.324631053888547,1.693266312953945,-0.05454397499522326,0.08760025426040709
267.2,295.6,436.83,184.69,304.33,213.41,158.54,249.21,128.64,195.73,267.65,395.88,313.76,2015-10-01,298.65,253.61,488.16,432.97,177.93,204.95,360.65,221.89,283.98,301.42,247.73,204.81,166.45,233.25,245.44,208.37,109.56,191.41,257.29,187.45,260.93,300.78,319.93,40.49,144.24,64.71,230.03,320.58,271.95,314.97,372.95,336.6,306.48,229.52,206.69,398.82,304.12,217.01,540.11,316.11,364.88,338.27,347.43,267.2,274.86,241.34,233.4,251.76,259.78,261.27,7.25,73.73191042,2.92957619,102.0353465489185,1.5425245976702584,0.7538492014429465,-0.009156461034187657,10.825844846692423,0.8083051547687958,1.3824561393842139,0.41083393752128217,1.3859087662638991,0.24906613124517918,0.4660103171622687,1.0214516690568942,0.6691022529766499,1.0476667712293164,0.7663645453821921,0.5813165159175959,-0.10032658164851327,0.0,11.399658660388123,9.010782920858418,0.7123607495779005,0.9190783427606597,0.6925822737127163,0.8997961198118354,1.7633262859257925,1.8578826862961861,1.7515068524592614,1.0082815513117183,1.0238018906766122,0.40876250139749715,0.09131586791051305,0.4398143117733788,0.9293311710898422,1.9663933260334332,0.8157970360533895,1.2916358254120297,-10.536676700577363,-0.6646178310454331,0.3820377653946494,1.6516424065758706,1.8781542902832626,2.131228206681257,0.5420067469338541,2.111218045303076,-4.639325407565309,0.9972315646227692,1.0463056897518364,0.5680095666575902,1.653736558944363,0.9776332652381647,-1.9343466777979934,0.7353824505357487,1.070305339563049,1.3920747218641338,7.409953949064452,0.0,0.14978255529491946,-2.4659111886837337,0.14901899052359724,4.300435682692593,-1.1522631753066115,-0.19596227438377561,-0.7018468954450188
268.98,298.57,436.85,194.6,305.97,214.82,158.96,247.27,129.09,194.67,268.11,397.2,312.89,2015-11-01,301.8,254.54,488.41,432.97,188.12,213.59,363.26,223.21,285.83,302.43,250.21,206.76,166.84,234.86,248.31,209.37,109.62,191.68,259.76,186.92,257.41,298.5,355.48,40.92,144.59,65.01,231.18,319.07,273.91,316.46,351.69,337.1,306.66,229.52,207.75,401.02,299.49,218.58,517.21,316.2,388.38,338.27,347.63,268.98,275.07,243.41,235.48,253.3,261.59,263.27,7.25,75.36672807,2.87128571,96.04245317311728,0.6639585732912678,0.9997222129054961,0.0045783353180617326,5.226742586408406,0.5374418966180627,0.6585270044021208,0.26456708345516944,-0.7815057500006439,0.34920300879619504,-0.5430341213245704,0.17171872220203,0.3328797142527762,-0.2776671376263806,1.0492227155434186,0.366034060160203,0.05119960790542777,0.0,5.568984255810161,4.129224256036679,0.7210872371615551,0.5931268792596534,0.6493415350194098,0.33452047424296083,0.9961121847005039,0.9475980229540326,0.23403053077108993,0.6878752209481753,1.1625447386522936,0.4787676115061146,0.05474952230937191,0.14095906690663185,0.9554274400132456,-0.28314253496954933,-1.3582027670898,-0.7609167670810102,10.536676700577363,1.0563911039356277,0.24235721449725744,0.46253551472030807,0.49868926661940094,-0.4721340748712777,0.7181359408664711,0.4719455095878011,-5.8694256649325816,0.14843404833095875,0.05871416158491627,0.0,0.5115347511813084,0.5501114093012127,-1.5341332343792757,0.7208644820545729,-4.3323840926332124,0.02846704958257007,6.241570938202834,0.0,0.05754899016485737,-2.0097855479987325,-6.0528973777826955,4.322365905343479,0.617610158999593,-1.2258715499219033,-1.6743146567491336
269.54,302.27,436.87,190.75,307.28,215.96,159.18,245.87,128.81,194.34,268.22,398.51,314.29,2015-12-01,305.74,255.53,488.72,432.97,183.31,213.34,364.9,224.72,288.43,302.92,249.68,207.5,168.33,236.32,251.59,211.73,109.56,192.21,260.07,185.87,254.74,298.58,355.48,40.18,144.59,64.8,232.12,319.08,272.49,317.03,352.3,337.44,306.67,229.52,207.78,402.68,298.25,219.76,517.05,316.41,400.97,338.27,347.68,269.54,275.69,243.5,235.21,253.32,262.16,263.85,7.25,75.96849344,2.91723478,90.53613778017652,0.2079774945610069,1.2316246491388405,0.004578125716125925,-1.9982499587338332,0.42723261071131446,0.5292737180185192,0.1383039134141839,-0.5677916052979626,-0.21713851106213156,-0.16966148898935884,0.04101952213844129,0.3292659847286217,0.44644354899840977,1.297052123913911,0.38818250167871327,0.06345112940975284,0.0,-2.5901348345573894,-0.1171152313376389,0.4504512121104476,0.6742150425067095,0.9055193695856723,0.16188985116620813,-0.21204672971659733,0.3572639342914741,0.8891069102245908,0.6197226846134996,1.3122812843011644,1.1208856370674702,-0.05474952230937191,0.2761209391955788,0.11926977540683836,-0.5633213211963195,-1.0426727284619908,0.026797079278750857,0.0,-1.8249581696637485,0.0,-0.3235500858148832,0.4057851456286343,0.0031340593906747927,-0.5197669095402091,0.1799555332598679,0.1732979595345796,0.10080944904498068,0.0032608872877482042,0.0,0.014439390682774444,0.4130900486664757,-0.414896703841805,0.5383961538490745,-0.03093999599252939,0.06639161812609373,3.190236975488503,0.0,0.01438207420747517,1.5876262412513942,-5.90412307804451,4.330318694332578,0.9926273357543813,-1.4593641846068595,-1.9769106397506429
274.44,315.22,478.81,177.96,312.53,219.9,163.03,246.71,128.87,198.4,268.44,402.81,322.82,2016-01-01,319.69,257.54,541.07,474.17,170.6,200.65,367.72,226.47,293.32,311.04,258.56,209.54,170.7,237.02,252.18,213.47,109.97,198.74,268.66,188.76,252.83,299.77,355.48,40.32,144.59,66.49,233.21,322.3,278.45,321.24,360.85,337.43,306.72,229.52,208.96,406.6,304.03,221.99,533.53,318.04,423.08,361.58,376.68,274.44,280.59,244.53,235.99,254.67,265.86,267.2,7.25,75.40022028,3.00695,85.27145839420656,1.8015855481676724,4.195015005290514,9.16681910116548,-6.940486422672532,1.6941080531101882,1.8079692210629439,2.389859557385954,0.3410616810513467,0.04656938923028875,2.0675992439479707,0.08198860072443637,1.0732394734422002,2.6778765783377345,4.461670867933343,0.7835228264949201,10.175893215328813,9.089746564707113,-7.185707367369432,-6.132504048441145,0.7698435553152194,0.7757303023654849,1.6811741033336602,2.645277702645199,3.4947677370205987,0.9783312254065812,1.3981291369404403,0.29577069772326325,0.2342339836654439,0.8184429505163848,0.37352569279658354,3.340891348417685,3.2495814086208163,1.5428862237924612,-0.7526091043667194,0.39776103249051786,0.0,0.34782643763247023,0.0,2.574595705613536,0.4684855881193606,1.004093377846349,2.163659385344552,1.3192100696825193,2.3979274171090026,-0.002963533717892375,0.01630284162139617,0.0,0.5663018445680734,0.9687699333023936,1.9194319769756163,1.0096294025657926,3.137571995720645,0.513832007665016,5.367467491949363,6.663892408694849,8.011350413374352,3.029010155163636,-5.9909287631377595,4.322810196495054,-0.1755960803762946,-0.7785137506460097,2.0832934566512176
274.38,315.1,483.58,167.0,313.65,220.99,165.97,248.61,128.33,198.14,268.74,405.97,327.04,2016-02-01,319.31,260.1,546.36,478.9,160.4,187.11,369.7,228.15,296.39,310.65,260.21,209.59,171.46,237.82,254.25,214.62,113.23,201.02,273.1,194.28,249.61,302.59,355.48,39.14,144.59,66.85,235.43,320.2,278.55,328.48,346.61,338.08,308.87,229.52,207.07,410.31,303.23,222.99,554.44,319.38,438.77,386.86,376.82,274.38,282.21,244.85,235.86,254.88,265.65,266.62,7.25,76.23613953,2.9406619,86.98851528608424,-0.021865092467088232,-0.03807589841660075,0.991290237954523,-6.356499352108536,0.35772499740005514,0.4944554064498341,1.7872816181064621,0.7671845752443396,-0.41990730439298574,-0.13113433058888901,0.11169441572249639,0.7814278493269988,1.298759523015125,-0.11893585126605544,0.9891124608968127,0.9729438639891619,0.9925900163919366,-6.165093962516455,-6.986541750678388,0.5370086947031893,0.7390821553768134,1.041199143555449,-0.12546447623718038,0.6361221982588816,0.023858946024901684,0.44423734502148093,0.336955924912985,0.817491668358894,0.5372714925973021,2.921354700310541,1.140696779337702,1.639138884479241,2.8824050619357777,-1.2817626322654263,0.9363239931208689,0.0,-2.9702661795182994,0.0,0.5399743133588153,0.947429415325729,-0.6536988258778464,0.0359066431147248,2.228744595036236,-4.0262130950728725,0.19244724744602593,0.6985197102189034,0.0,-0.908594573613275,0.9083070367323032,-0.26347872832284125,0.4494591592635544,3.844329375696187,0.42044553794378103,3.6414071326886344,6.7579553220083355,0.037159920799201274,-2.2291583934146653,1.9936305876179006,4.3338356223084045,0.5123929070534494,-1.3556326958971576,-1.0181805724126403
274.27,310.29,483.59,167.58,314.16,222.35,167.97,250.57,128.2,197.58,270.01,408.61,329.88,2016-03-01,313.71,263.76,546.57,478.9,159.72,192.48,371.46,229.56,296.72,310.11,262.26,209.61,173.09,239.93,253.31,215.06,116.73,201.85,273.38,194.79,254.05,302.97,355.48,38.86,144.59,66.42,237.13,324.23,280.11,329.4,336.63,340.95,312.28,229.52,205.83,413.29,303.37,223.91,565.61,320.78,449.65,386.86,378.18,274.27,283.11,245.95,236.83,256.18,265.54,266.3,7.25,75.44351994,2.89173913,93.56518231359726,-0.040098423940193584,-1.5382704705406702,0.002067888789003547,0.3467036768385334,0.1624695727002745,0.6135265331491446,1.1978342896283856,0.7852919077226517,-0.1013526769800599,-0.2830285928555831,0.47146259022934345,0.6481890651066635,0.8646464389869379,-1.7693425460953982,1.3973426308869996,0.038428811101187677,0.0,-0.42484132373932226,2.829557302022767,0.47493208166100587,0.6161125866750439,0.11127785201816565,-0.17398032611994907,0.7847380787959324,0.009541984740124576,0.9461687187697798,0.8833129122897354,-0.3703999821509818,0.20480364633987946,3.04424273386239,0.4120441702355926,0.10247402448477771,0.2621637710960911,1.7631398244449592,0.1255036825017264,0.0,-0.7179518018636255,0.0,-0.645308759935137,0.7194884601159579,1.2507339929750394,0.5584806697119582,0.2796864472916383,-2.921582422266944,0.8453285098915408,1.097974485256703,0.0,-0.6006314981024552,0.7236554163764453,0.04615891938204442,0.41172579979358304,1.994619942037712,0.43739134965106174,2.4494144573785626,0.0,0.3602652903219372,-1.6776595848866815,7.288222871650518,4.323384296038411,-0.944529132510219,-1.6917904286996297,-1.2657732583460544
