date,p_active,p_passive,phi_bar_t
2023-07-01,0.9999133498833157,0.00008665011668425065,2.9436887059984995
2023-08-01,0.9999999911163432,8.8836568863226e-9,2.9438853989854032
2023-09-01,0.9999999999999999,1.320680684477722e-16,2.9438854191530868
2023-10-01,0.9999999999999999,9.18771498110453e-33,2.9438854191530868
2023-11-01,1.0,8.374665378715097e-48,2.943885419153087
2023-12-01,1.0,2.33716677490252e-56,2.943885419153087
2024-01-01,1.0,1.5136271973056845e-65,2.943885419153087
2024-02-01,1.0,1.2461445933423747e-58,2.943885419153087
2024-03-01,1.0,5.697236218055325e-75,2.943885419153087
2024-04-01,1.0,1.5061524849339313e-76,2.943885419153087
2024-05-01,1.0,5.2559963585988556e-77,2.943885419153087
2024-06-01,1.0,8.369522429642628e-76,2.943885419153087
2024-07-01,1.0,5.2042498166747385e-80,2.943885419153087
2024-08-01,1.0,9.233021965869744e-76,2.943885419153087
2024-09-01,1.0,5.364756610428771e-78,2.943885419153087
2024-10-01,1.0,1.432517292825727e-76,2.943885419153087
2024-11-01,1.0,1.2877732848626458e-77,2.943885419153087
2024-12-01,1.0,6.219673680761459e-77,2.943885419153087
2025-01-01,1.0,9.510064393352081e-70,2.943885419153087
2025-02-01,1.0,1.1457825898777574e-60,2.943885419153087
2025-03-01,1.0,4.660437936533655e-59,2.943885419153087
2025-04-01,1.0,2.0184768307970394e-69,2.943885419153087
2025-05-01,1.0,2.8812102247381743e-69,2.943885419153087
2025-06-01,1.0,1.3974539922793018e-72,2.943885419153087
2025-07-01,1.0,6.577192406049802e-62,2.943885419153087
2025-08-01,1.0,1.2786022735899324e-60,2.943885419153087
2025-09-01,1.0,3.8988493122784165e-52,2.943885419153087
2025-10-01,1.0,1.2074289375127014e-46,2.943885419153087
2025-11-01,1.0,1.505981382661573e-48,2.943885419153087
2025-12-01,1.0,1.6925095767338038e-47,2.943885419153087
2026-01-01,1.0,2.91930382098738e-42,2.943885419153087
